url_path,views_total,views_unique
/zdharma-continuum/zinit,2215,1265
/zdharma-continuum/zinit/issues,50,26
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,34,18
/zdharma-continuum/zinit/blob/main/README.md,33,13
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,31,14
/zdharma-continuum/zinit/discussions/533,27,20
/zdharma-continuum/zinit/issues/647,21,15
/zdharma-continuum/zinit/discussions/651,21,13
/zdharma-continuum/zinit/tree/main/scripts,18,9
/zdharma-continuum/zinit/pulls,17,8
