referrer,views_total,views_unique
Google,1406,763
github.com,362,131
Bing,88,48
DuckDuckGo,39,20
zdharma-continuum.github.io,27,14
search.brave.com,26,18
gist.github.com,20,13
wiki.archlinux.org,11,5
cn.bing.com,9,7
hatenablog-parts.com,9,4
