url_path,views_total,views_unique
/zdharma-continuum/zinit,5381,3130
/zdharma-continuum/zinit/issues,156,88
/zdharma-continuum/zinit/blob/main/README.md,100,33
/zdharma-continuum/zinit/commits/main,89,19
/zdharma-continuum/zinit/tree/main/scripts,78,34
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,75,28
/zdharma-continuum/zinit/blob/main/zinit.zsh,59,20
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,54,29
/zdharma-continuum/zinit/wiki,51,29
/zdharma-continuum/zinit/discussions/533,41,31
