url_path,views_total,views_unique
/zdharma-continuum/zinit,1735,1065
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,61,27
/zdharma-continuum/zinit/issues,51,29
/zdharma-continuum/zinit/blob/main/zinit.zsh,37,9
/zdharma-continuum/zinit/tree/main/scripts,34,13
/zdharma-continuum/zinit/blob/main/README.md,32,9
/zdharma-continuum/zinit/tree/main/doc,28,9
/zdharma-continuum/zinit/blob/main/scripts/install.sh,22,10
/zdharma-continuum/zinit/tree/main/share,22,7
/zdharma-continuum/zinit/wiki,21,14
