url_path,views_total,views_unique
/zdharma-continuum/zinit,2503,1403
/zdharma-continuum/zinit/issues,60,32
/zdharma-continuum/zinit/issues/647,37,30
/zdharma-continuum/zinit/discussions/533,33,27
/zdharma-continuum/zinit/blob/main/README.md,28,15
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,27,20
/zdharma-continuum/zinit/blob/main/zinit.zsh,19,14
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,19,13
/zdharma-continuum/zinit/pulls,18,11
/zdharma-continuum/zinit/tree/main/scripts,17,15
