url_path,views_total,views_unique
/zdharma-continuum/zinit,2311,1350
/zdharma-continuum/zinit/issues,100,32
/zdharma-continuum/zinit/issues/647,32,25
/zdharma-continuum/zinit/tree/main/scripts,31,26
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,28,15
/zdharma-continuum/zinit/blob/main/README.md,25,14
/zdharma-continuum/zinit/wiki,22,10
/zdharma-continuum/zinit/commits/main,22,9
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,19,17
/zdharma-continuum/zinit/discussions/533,16,14
