time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-13 00:00:00+00:00,537,370,261,157
2025-03-14 00:00:00+00:00,547,393,271,143
2025-03-15 00:00:00+00:00,457,347,220,125
2025-03-16 00:00:00+00:00,520,352,196,106
2025-03-17 00:00:00+00:00,567,432,251,145
2025-03-18 00:00:00+00:00,552,370,299,159
2025-03-19 00:00:00+00:00,567,412,232,125
2025-03-20 00:00:00+00:00,595,421,221,122
2025-03-21 00:00:00+00:00,639,454,266,151
2025-03-22 00:00:00+00:00,555,417,201,108
2025-03-23 00:00:00+00:00,441,349,224,124
2025-03-24 00:00:00+00:00,552,414,256,138
2025-03-25 00:00:00+00:00,613,476,229,138
2025-03-26 00:00:00+00:00,529,427,188,122
