time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-02 00:00:00+00:00,914,674,204,111
2026-02-03 00:00:00+00:00,700,563,219,143
2026-02-04 00:00:00+00:00,696,567,221,140
2026-02-05 00:00:00+00:00,896,656,202,127
2026-02-06 00:00:00+00:00,812,619,170,109
2026-02-07 00:00:00+00:00,803,635,168,103
2026-02-08 00:00:00+00:00,681,543,134,94
2026-02-09 00:00:00+00:00,744,573,194,129
2026-02-10 00:00:00+00:00,853,567,173,125
2026-02-11 00:00:00+00:00,761,550,199,134
2026-02-12 00:00:00+00:00,714,577,157,114
2026-02-13 00:00:00+00:00,683,530,84,63
2026-02-14 00:00:00+00:00,643,526,160,105
2026-02-15 00:00:00+00:00,721,492,186,87
