time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-07 00:00:00+00:00,235,169,191,107
2023-06-08 00:00:00+00:00,223,181,187,97
2023-06-09 00:00:00+00:00,454,199,392,128
2023-06-10 00:00:00+00:00,176,149,154,63
2023-06-11 00:00:00+00:00,147,126,148,76
2023-06-12 00:00:00+00:00,277,213,212,114
2023-06-13 00:00:00+00:00,290,197,206,108
2023-06-14 00:00:00+00:00,288,237,213,120
2023-06-15 00:00:00+00:00,314,207,196,98
2023-06-16 00:00:00+00:00,306,206,282,119
2023-06-17 00:00:00+00:00,176,145,151,80
2023-06-18 00:00:00+00:00,198,148,148,74
2023-06-19 00:00:00+00:00,260,231,211,119
2023-06-20 00:00:00+00:00,333,187,191,116
