time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-25 00:00:00+00:00,170,142,252,140
2024-06-26 00:00:00+00:00,192,157,272,140
2024-06-27 00:00:00+00:00,166,142,236,136
2024-06-28 00:00:00+00:00,157,140,247,139
2024-06-29 00:00:00+00:00,139,122,147,90
2024-06-30 00:00:00+00:00,116,101,211,110
2024-07-01 00:00:00+00:00,172,140,259,141
2024-07-02 00:00:00+00:00,186,159,245,141
2024-07-03 00:00:00+00:00,198,159,256,131
2024-07-04 00:00:00+00:00,180,143,260,122
2024-07-05 00:00:00+00:00,214,153,229,133
2024-07-06 00:00:00+00:00,145,123,143,94
2024-07-07 00:00:00+00:00,129,105,199,100
2024-07-08 00:00:00+00:00,178,147,326,192
