url_path,views_total,views_unique
/zdharma-continuum/zinit,2398,1403
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,70,28
/zdharma-continuum/zinit/issues,63,43
/zdharma-continuum/zinit/tree/main/scripts,48,21
/zdharma-continuum/zinit/discussions/533,38,30
/zdharma-continuum/zinit/blob/main/zinit.zsh,38,18
/zdharma-continuum/zinit/commits/main,32,7
/zdharma-continuum/zinit/blob/main/README.md,31,14
/zdharma-continuum/zinit/tree/main/doc,27,7
/zdharma-continuum/zinit/blob/d05a5301150909d8b386ebb974e1d1634740d65d/zinit-install.zsh,26,3
