referrer,views_total,views_unique
Google,1595,841
youtube.com,206,154
github.com,196,112
DuckDuckGo,148,66
search.brave.com,114,56
Bing,76,43
cn.bing.com,34,17
qiita.com,32,16
chatgpt.com,19,14
zdharma-continuum.github.io,15,13
