url_path,views_total,views_unique
/zdharma-continuum/zinit,2144,1214
/zdharma-continuum/zinit/issues,36,25
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,25,20
/zdharma-continuum/zinit/issues/647,22,19
/zdharma-continuum/zinit/discussions/533,21,21
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,21,16
/zdharma-continuum/zinit/discussions/651,18,10
/zdharma-continuum/zinit/tree/main/scripts,16,14
/zdharma-continuum/zinit/blob/main/zinit.zsh,15,12
/zdharma-continuum/zinit/blob/main/README.md,14,12
