time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-02 00:00:00+00:00,579,443,251,137
2025-04-03 00:00:00+00:00,565,419,192,127
2025-04-04 00:00:00+00:00,549,412,209,128
2025-04-05 00:00:00+00:00,422,336,167,102
2025-04-06 00:00:00+00:00,479,372,168,90
2025-04-07 00:00:00+00:00,559,441,303,145
2025-04-08 00:00:00+00:00,554,393,210,135
2025-04-09 00:00:00+00:00,559,415,205,138
2025-04-10 00:00:00+00:00,584,431,276,162
2025-04-11 00:00:00+00:00,1235,387,230,136
2025-04-12 00:00:00+00:00,487,355,268,126
2025-04-13 00:00:00+00:00,523,420,239,131
2025-04-14 00:00:00+00:00,578,456,307,158
2025-04-15 00:00:00+00:00,526,440,5282,130
