referrer,views_total,views_unique
Google,1458,787
github.com,341,124
DuckDuckGo,71,31
search.brave.com,48,30
Bing,46,30
cn.bing.com,46,16
gist.github.com,20,14
qiita.com,12,8
ktrysmt.github.io,11,6
wiki.archlinux.org,9,6
