url_path,views_total,views_unique
/zdharma-continuum/zinit,3997,2322
/zdharma-continuum/zinit/issues,140,67
/zdharma-continuum/zinit/tree/main/scripts,96,35
/zdharma-continuum/zinit/discussions,64,10
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,61,22
/zdharma-continuum/zinit/blob/main/scripts/install.sh,55,15
/zdharma-continuum/zinit/blob/main/README.md,52,21
/zdharma-continuum/zinit/blob/main/zinit.zsh,44,15
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,40,20
/zdharma-continuum/zinit/tree/main/doc,39,16
