url_path,views_total,views_unique
/zdharma-continuum/zinit,3237,1796
/zdharma-continuum/zinit/issues,131,57
/zdharma-continuum/zinit/tree/main/scripts,78,28
/zdharma-continuum/zinit/blob/main/zinit.zsh,62,19
/zdharma-continuum/zinit/blob/main/scripts/install.sh,58,12
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,52,23
/zdharma-continuum/zinit/blob/main/README.md,38,15
/zdharma-continuum/zinit/discussions/533,35,33
/zdharma-continuum/zinit/tree/main/doc,34,12
/zdharma-continuum/zinit/tree/main/share,29,9
