time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-24 00:00:00+00:00,200,152,306,136
2024-07-25 00:00:00+00:00,180,144,274,119
2024-07-26 00:00:00+00:00,161,127,263,142
2024-07-27 00:00:00+00:00,131,105,141,79
2024-07-28 00:00:00+00:00,122,113,155,95
2024-07-29 00:00:00+00:00,170,143,298,135
2024-07-30 00:00:00+00:00,181,153,240,137
2024-07-31 00:00:00+00:00,152,129,265,129
2024-08-01 00:00:00+00:00,126,114,221,123
2024-08-02 00:00:00+00:00,167,143,215,121
2024-08-03 00:00:00+00:00,170,134,229,104
2024-08-04 00:00:00+00:00,161,128,262,106
2024-08-05 00:00:00+00:00,213,174,230,155
2024-08-06 00:00:00+00:00,178,139,253,136
