time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-26 00:00:00+00:00,147,130,260,135
2024-09-27 00:00:00+00:00,172,152,300,109
2024-09-28 00:00:00+00:00,125,108,172,91
2024-09-29 00:00:00+00:00,135,114,208,92
2024-09-30 00:00:00+00:00,126,114,198,111
2024-10-01 00:00:00+00:00,109,96,188,101
2024-10-02 00:00:00+00:00,124,107,167,100
2024-10-03 00:00:00+00:00,131,115,162,106
2024-10-04 00:00:00+00:00,150,132,206,121
2024-10-05 00:00:00+00:00,138,114,177,91
2024-10-06 00:00:00+00:00,130,109,173,94
2024-10-07 00:00:00+00:00,166,143,218,145
2024-10-08 00:00:00+00:00,182,155,225,140
2024-10-09 00:00:00+00:00,146,125,220,105
