referrer,views_total,views_unique
Google,575,415
github.com,141,95
search.brave.com,95,34
DuckDuckGo,71,43
wicksipedia.com,43,32
Bing,33,21
youtube.com,30,26
zdharma-continuum.github.io,16,7
wiki.archlinux.org,14,2
gist.github.com,7,6
