time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-15 00:00:00+00:00,898,609,122,82
2026-06-16 00:00:00+00:00,815,572,81,60
2026-06-17 00:00:00+00:00,1157,651,149,95
2026-06-18 00:00:00+00:00,1163,576,251,91
2026-06-19 00:00:00+00:00,1436,671,175,86
2026-06-20 00:00:00+00:00,1059,526,96,55
2026-06-21 00:00:00+00:00,1054,565,69,53
2026-06-22 00:00:00+00:00,897,665,122,89
2026-06-23 00:00:00+00:00,781,561,156,82
2026-06-24 00:00:00+00:00,1175,713,126,87
2026-06-25 00:00:00+00:00,1075,685,125,93
2026-06-26 00:00:00+00:00,1112,685,151,80
2026-06-27 00:00:00+00:00,714,473,133,72
2026-06-28 00:00:00+00:00,684,504,87,56
