url_path,views_total,views_unique
/zdharma-continuum/zinit,1875,1057
/zdharma-continuum/zinit/issues,64,33
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,50,24
/zdharma-continuum/zinit/blob/main/zinit.zsh,35,11
/zdharma-continuum/zinit/wiki,27,16
/zdharma-continuum/zinit/tree/main/doc,27,13
/zdharma-continuum/zinit/tree/main/scripts,23,10
/zdharma-continuum/zinit/blob/main/scripts/install.sh,23,8
/zdharma-continuum/zinit/wiki/Migrating-from-zinit-to-zdharma-continuum,20,15
/zdharma-continuum/zinit/tree/main/doc/zsdoc,17,8
