url_path,views_total,views_unique
/zdharma-continuum/zinit,2438,1415
/zdharma-continuum/zinit/issues,66,32
/zdharma-continuum/zinit/issues/647,32,31
/zdharma-continuum/zinit/discussions/533,27,25
/zdharma-continuum/zinit/blob/main/README.md,25,16
/zdharma-continuum/zinit/blob/main/zinit.zsh,23,13
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,21,15
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,20,15
/zdharma-continuum/zinit/discussions/651,19,15
/zdharma-continuum/zinit/wiki,14,10
