referrer,views_total,views_unique
Google,782,509
github.com,171,118
Bing,59,38
search.brave.com,50,36
DuckDuckGo,46,32
wicksipedia.com,39,25
youtube.com,37,26
zdharma-continuum.github.io,10,7
wiki.archlinux.org,6,5
gist.github.com,4,4
