url_path,views_total,views_unique
/zdharma-continuum/zinit,2274,1318
/zdharma-continuum/zinit/issues,63,35
/zdharma-continuum/zinit/blob/main/README.md,41,16
/zdharma-continuum/zinit/issues/647,31,29
/zdharma-continuum/zinit/discussions/533,28,25
/zdharma-continuum/zinit/blob/main/zinit.zsh,27,14
/zdharma-continuum/zinit/discussions/651,21,16
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,14,13
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,12,11
/zdharma-continuum/zinit/tree/main,12,9
