url_path,views_total,views_unique
/zdharma-continuum/zinit,3358,1874
/zdharma-continuum/zinit/issues,126,58
/zdharma-continuum/zinit/tree/main/scripts,87,31
/zdharma-continuum/zinit/discussions,58,7
/zdharma-continuum/zinit/blob/main/scripts/install.sh,55,11
/zdharma-continuum/zinit/blob/main/zinit.zsh,54,16
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,52,23
/zdharma-continuum/zinit/discussions/533,33,29
/zdharma-continuum/zinit/tree/main/doc,33,12
/zdharma-continuum/zinit/blob/main/README.md,32,13
