url_path,views_total,views_unique
/zdharma-continuum/zinit,1010,591
/zdharma-continuum/zinit/tree/main/scripts,15,11
/zdharma-continuum/zinit/issues,10,2
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,9,7
/zdharma-continuum/zinit/blob/main/scripts/install.sh,8,6
/zdharma-continuum/zinit/discussions/651,8,6
/zdharma-continuum/zinit/wiki,8,5
/zdharma-continuum/zinit/discussions/377,7,3
/zdharma-continuum/zinit/discussions/533,5,4
/zdharma-continuum/zinit/wiki/Migrating-from-zinit-to-zdharma-continuum,5,4
