referrer,views_total,views_unique
Google,900,550
github.com,146,86
youtube.com,65,43
Bing,60,37
DuckDuckGo,58,39
search.brave.com,57,41
chatgpt.com,22,21
wicksipedia.com,17,15
yandex.ru,9,3
meli-gpt.adminml.com,9,1
