referrer,views_total,views_unique
Google,1011,625
github.com,138,91
youtube.com,123,89
DuckDuckGo,103,50
search.brave.com,83,49
Bing,77,38
zdharma-continuum.github.io,22,11
t.co,19,19
qiita.com,10,7
kagi.com,10,4
