url_path,views_total,views_unique
/zdharma-continuum/zinit,2652,1509
/zdharma-continuum/zinit/issues,102,43
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,45,19
/zdharma-continuum/zinit/discussions/533,27,24
/zdharma-continuum/zinit/blob/main/tests/gh-r.zunit,25,4
/zdharma-continuum/zinit/issues/647,24,21
/zdharma-continuum/zinit/blob/main/zinit.zsh,24,19
/zdharma-continuum/zinit/tree/main/scripts,22,18
/zdharma-continuum/zinit/wiki,21,14
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,19,15
