time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-13 00:00:00+00:00,523,420,239,131
2025-04-14 00:00:00+00:00,578,456,307,158
2025-04-15 00:00:00+00:00,564,461,5295,138
2025-04-16 00:00:00+00:00,561,451,262,158
2025-04-17 00:00:00+00:00,604,456,226,147
2025-04-18 00:00:00+00:00,569,456,239,164
2025-04-19 00:00:00+00:00,565,398,152,112
2025-04-20 00:00:00+00:00,555,400,207,114
2025-04-21 00:00:00+00:00,541,400,230,147
2025-04-22 00:00:00+00:00,546,426,246,156
2025-04-23 00:00:00+00:00,582,438,227,139
2025-04-24 00:00:00+00:00,571,386,215,131
2025-04-25 00:00:00+00:00,594,430,185,130
2025-04-26 00:00:00+00:00,443,346,131,69
