referrer,views_total,views_unique
Google,713,493
github.com,166,106
Bing,68,46
search.brave.com,50,25
DuckDuckGo,41,32
youtube.com,40,28
wicksipedia.com,28,25
zdharma-continuum.github.io,10,9
chatgpt.com,6,5
wiki.archlinux.org,6,5
