url_path,views_total,views_unique
/zdharma-continuum/zinit,2082,1376
/zdharma-continuum/zinit/issues,52,30
/zdharma-continuum/zinit/blob/main/README.md,34,18
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,21,13
/zdharma-continuum/zinit/commits/main,21,12
/zdharma-continuum/zinit/discussions/533,19,17
/zdharma-continuum/zinit/tree/main/scripts,19,8
/zdharma-continuum/zinit/wiki,15,12
/zdharma-continuum/zinit/blob/main/scripts/install.sh,15,6
/zdharma-continuum/zinit/discussions/377,12,12
