time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-06 00:00:00+00:00,265,192,221,81
2024-02-07 00:00:00+00:00,294,216,144,85
2024-02-08 00:00:00+00:00,275,211,139,87
2024-02-09 00:00:00+00:00,207,163,111,69
2024-02-10 00:00:00+00:00,209,155,108,64
2024-02-11 00:00:00+00:00,273,181,192,67
2024-02-12 00:00:00+00:00,275,194,199,82
2024-02-13 00:00:00+00:00,191,166,106,66
2024-02-14 00:00:00+00:00,243,196,167,87
2024-02-15 00:00:00+00:00,233,187,226,88
2024-02-16 00:00:00+00:00,244,210,132,85
2024-02-17 00:00:00+00:00,198,157,121,63
2024-02-18 00:00:00+00:00,243,178,96,60
2024-02-19 00:00:00+00:00,236,187,141,70
