referrer,views_total,views_unique
Google,1137,738
github.com,248,126
youtube.com,95,67
search.brave.com,70,42
Bing,66,47
DuckDuckGo,66,47
wicksipedia.com,22,17
abhishekamralkar.medium.com,16,9
yandex.ru,16,8
zdharma-continuum.github.io,15,13
