referrer,views_total,views_unique
Google,815,577
github.com,164,89
youtube.com,70,53
search.brave.com,61,43
DuckDuckGo,57,39
Bing,34,26
chatgpt.com,33,26
wicksipedia.com,21,18
zdharma-continuum.github.io,15,9
abhishekamralkar.medium.com,9,8
