url_path,views_total,views_unique
/zdharma-continuum/zinit,2285,1245
/zdharma-continuum/zinit/issues,99,49
/zdharma-continuum/zinit/blob/d05a5301150909d8b386ebb974e1d1634740d65d/zinit-install.zsh,56,2
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,52,19
/zdharma-continuum/zinit/tree/main/scripts,39,14
/zdharma-continuum/zinit/discussions/533,34,26
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,32,14
/zdharma-continuum/zinit/blob/main/zinit.zsh,30,11
/zdharma-continuum/zinit/discussions/651,27,16
/zdharma-continuum/zinit/blob/main/README.md,27,6
