url_path,views_total,views_unique
/zdharma-continuum/zinit,2632,1484
/zdharma-continuum/zinit/issues,98,43
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,49,21
/zdharma-continuum/zinit/discussions/533,29,24
/zdharma-continuum/zinit/blob/main/tests/gh-r.zunit,28,5
/zdharma-continuum/zinit/issues/647,23,21
/zdharma-continuum/zinit/blob/main/zinit.zsh,22,18
/zdharma-continuum/zinit/tree/main/scripts,22,18
/zdharma-continuum/zinit/wiki,21,14
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,20,17
