referrer,views_total,views_unique
Google,631,434
github.com,246,102
search.brave.com,68,35
DuckDuckGo,53,35
Bing,37,31
youtube.com,30,24
wicksipedia.com,27,23
kagi.com,13,5
wiki.archlinux.org,11,4
chatgpt.com,8,7
