url_path,views_total,views_unique
/zdharma-continuum/zinit,5168,3027
/zdharma-continuum/zinit/issues,136,86
/zdharma-continuum/zinit/blob/main/README.md,97,32
/zdharma-continuum/zinit/commits/main,89,19
/zdharma-continuum/zinit/tree/main/scripts,79,36
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,70,29
/zdharma-continuum/zinit/blob/main/zinit.zsh,55,20
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,53,25
/zdharma-continuum/zinit/wiki,46,26
/zdharma-continuum/zinit/discussions/533,41,32
