url_path,views_total,views_unique
/zdharma-continuum/zinit,1976,1151
/zdharma-continuum/zinit/issues,41,31
/zdharma-continuum/zinit/tree/main/scripts,25,22
/zdharma-continuum/zinit/issues/647,22,21
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,22,13
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,19,9
/zdharma-continuum/zinit/discussions/651,16,15
/zdharma-continuum/zinit/discussions/533,16,14
/zdharma-continuum/zinit/blob/main/zinit.zsh,15,11
/zdharma-continuum/zinit/wiki,15,6
