time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-27 00:00:00+00:00,620,491,215,116
2025-11-28 00:00:00+00:00,522,436,203,131
2025-11-29 00:00:00+00:00,552,432,182,100
2025-11-30 00:00:00+00:00,611,451,187,108
2025-12-01 00:00:00+00:00,642,515,198,135
2025-12-02 00:00:00+00:00,646,477,233,138
2025-12-03 00:00:00+00:00,666,496,215,125
2025-12-04 00:00:00+00:00,685,501,173,102
2025-12-05 00:00:00+00:00,591,467,223,115
2025-12-06 00:00:00+00:00,551,419,132,83
2025-12-07 00:00:00+00:00,592,453,113,85
2025-12-08 00:00:00+00:00,612,477,199,138
2025-12-09 00:00:00+00:00,600,506,190,122
2025-12-10 00:00:00+00:00,583,450,176,117
