time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-26 00:00:00+00:00,573,414,288,154
2025-02-27 00:00:00+00:00,653,435,285,151
2025-02-28 00:00:00+00:00,527,411,257,151
2025-03-01 00:00:00+00:00,485,369,238,124
2025-03-02 00:00:00+00:00,481,340,221,116
2025-03-03 00:00:00+00:00,551,398,211,135
2025-03-04 00:00:00+00:00,514,347,246,160
2025-03-05 00:00:00+00:00,615,436,284,152
2025-03-06 00:00:00+00:00,510,380,224,117
2025-03-07 00:00:00+00:00,520,377,194,137
2025-03-08 00:00:00+00:00,413,305,176,105
2025-03-09 00:00:00+00:00,439,326,191,112
2025-03-10 00:00:00+00:00,532,400,243,136
2025-03-11 00:00:00+00:00,562,389,243,140
