time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-30 00:00:00+00:00,735,486,178,126
2025-12-31 00:00:00+00:00,514,391,160,86
2026-01-01 00:00:00+00:00,582,426,180,106
2026-01-02 00:00:00+00:00,568,417,233,126
2026-01-03 00:00:00+00:00,618,465,177,110
2026-01-04 00:00:00+00:00,720,567,151,110
2026-01-05 00:00:00+00:00,825,690,225,150
2026-01-06 00:00:00+00:00,640,556,208,141
2026-01-07 00:00:00+00:00,633,503,182,124
2026-01-08 00:00:00+00:00,685,494,166,119
2026-01-09 00:00:00+00:00,600,483,199,118
2026-01-10 00:00:00+00:00,633,481,191,104
2026-01-11 00:00:00+00:00,503,412,174,99
2026-01-12 00:00:00+00:00,635,513,202,130
