url_path,views_total,views_unique
/zdharma-continuum/zinit,1845,1113
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,50,31
/zdharma-continuum/zinit/tree/main/doc,37,16
/zdharma-continuum/zinit/issues,36,19
/zdharma-continuum/zinit/tree/main/scripts,34,17
/zdharma-continuum/zinit/blob/main/scripts/install.sh,25,12
/zdharma-continuum/zinit/wiki,20,14
/zdharma-continuum/zinit/blob/main/zinit.zsh,19,10
/zdharma-continuum/zinit/wiki/Migrating-from-zinit-to-zdharma-continuum,17,9
/zdharma-continuum/zinit/blob/main/README.md,11,6
