referrer,views_total,views_unique
Google,1281,776
github.com,139,82
youtube.com,112,83
search.brave.com,96,63
DuckDuckGo,88,59
Bing,56,37
zdharma-continuum.github.io,27,16
distedu.ukma.edu.ua,16,13
qiita.com,9,7
Baidu,8,7
