time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-07 00:00:00+00:00,129,105,199,100
2024-07-08 00:00:00+00:00,194,155,335,198
2024-07-09 00:00:00+00:00,168,153,324,134
2024-07-10 00:00:00+00:00,161,135,369,134
2024-07-11 00:00:00+00:00,159,134,257,124
2024-07-12 00:00:00+00:00,141,127,226,132
2024-07-13 00:00:00+00:00,153,130,227,121
2024-07-14 00:00:00+00:00,177,138,239,104
2024-07-15 00:00:00+00:00,220,190,334,155
2024-07-16 00:00:00+00:00,185,157,252,145
2024-07-17 00:00:00+00:00,183,151,215,123
2024-07-18 00:00:00+00:00,177,142,274,125
2024-07-19 00:00:00+00:00,161,127,236,128
2024-07-20 00:00:00+00:00,106,91,159,82
