url_path,views_total,views_unique
/zdharma-continuum/zinit,1861,1079
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,61,29
/zdharma-continuum/zinit/issues,47,28
/zdharma-continuum/zinit/wiki,25,14
/zdharma-continuum/zinit/tree/main/doc,24,13
/zdharma-continuum/zinit/tree/main/scripts,21,10
/zdharma-continuum/zinit/blob/main/zinit.zsh,21,8
/zdharma-continuum/zinit/blob/main/scripts/install.sh,21,7
/zdharma-continuum/zinit/wiki/Migrating-from-zinit-to-zdharma-continuum,19,14
/zdharma-continuum/zinit/blob/main/README.md,14,8
