time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-04 00:00:00+00:00,551,422,166,105
2025-10-05 00:00:00+00:00,1296,552,133,82
2025-10-06 00:00:00+00:00,1979,768,189,136
2025-10-07 00:00:00+00:00,824,620,196,124
2025-10-08 00:00:00+00:00,945,561,190,127
2025-10-09 00:00:00+00:00,1396,637,208,129
2025-10-10 00:00:00+00:00,971,540,252,138
2025-10-11 00:00:00+00:00,1101,589,153,102
2025-10-12 00:00:00+00:00,843,569,184,113
2025-10-13 00:00:00+00:00,1019,628,175,118
2025-10-14 00:00:00+00:00,682,530,216,139
2025-10-15 00:00:00+00:00,683,540,209,133
2025-10-16 00:00:00+00:00,819,487,179,113
2025-10-17 00:00:00+00:00,698,461,179,114
