url_path,views_total,views_unique
/zdharma-continuum/zinit,1793,1079
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,50,30
/zdharma-continuum/zinit/issues,36,19
/zdharma-continuum/zinit/tree/main/doc,30,15
/zdharma-continuum/zinit/tree/main/scripts,28,15
/zdharma-continuum/zinit/blob/main/zinit.zsh,27,11
/zdharma-continuum/zinit/blob/main/scripts/install.sh,21,10
/zdharma-continuum/zinit/wiki/Migrating-from-zinit-to-zdharma-continuum,20,11
/zdharma-continuum/zinit/wiki,19,11
/zdharma-continuum/zinit/blob/main/README.md,14,7
