referrer,views_total,views_unique
Google,705,461
github.com,174,106
search.brave.com,68,32
DuckDuckGo,40,31
Bing,33,30
youtube.com,33,24
wicksipedia.com,28,24
chatgpt.com,6,5
colindomoney.com,5,5
ecosia.org,5,4
