url_path,views_total,views_unique
/zdharma-continuum/zinit,1420,789
/zdharma-continuum/zinit/issues,50,29
/zdharma-continuum/zinit/tree/main/scripts,40,15
/zdharma-continuum/zinit/commits/main,40,6
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,37,15
/zdharma-continuum/zinit/discussions/533,31,24
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,20,5
/zdharma-continuum/zinit/blob/main/scripts/install.sh,18,9
/zdharma-continuum/zinit/blob/main/zinit.zsh,17,7
/zdharma-continuum/zinit/wiki,16,8
