url_path,views_total,views_unique
/zdharma-continuum/zinit,1847,1024
/zdharma-continuum/zinit/issues,55,25
/zdharma-continuum/zinit/blob/main/zinit.zsh,46,12
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,45,19
/zdharma-continuum/zinit/tree/main/scripts,41,15
/zdharma-continuum/zinit/tree/main/doc,38,14
/zdharma-continuum/zinit/blob/main/scripts/install.sh,24,8
/zdharma-continuum/zinit/blob/main/README.md,22,9
/zdharma-continuum/zinit/discussions,18,5
/zdharma-continuum/zinit/tree/main/doc/zsdoc,16,8
