url_path,views_total,views_unique
/zdharma-continuum/zinit,2349,1360
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,63,26
/zdharma-continuum/zinit/issues,53,35
/zdharma-continuum/zinit/tree/main/scripts,37,16
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,30,21
/zdharma-continuum/zinit/discussions/533,28,24
/zdharma-continuum/zinit/blob/main/README.md,26,11
/zdharma-continuum/zinit/blob/main/zinit.zsh,25,13
/zdharma-continuum/zinit/tree/main/doc,25,8
/zdharma-continuum/zinit/wiki,20,14
