url_path,views_total,views_unique
/zdharma-continuum/zinit,1829,1089
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,40,25
/zdharma-continuum/zinit/tree/main/scripts,34,18
/zdharma-continuum/zinit/tree/main/doc,33,14
/zdharma-continuum/zinit/issues,28,16
/zdharma-continuum/zinit/blob/main/scripts/install.sh,25,13
/zdharma-continuum/zinit/wiki,16,12
/zdharma-continuum/zinit/blob/main/zinit.zsh,16,9
/zdharma-continuum/zinit/wiki/Migrating-from-zinit-to-zdharma-continuum,14,6
/zdharma-continuum/zinit/blob/main/README.md,11,6
