time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-28 00:00:00+00:00,745,592,197,108
2026-03-29 00:00:00+00:00,637,525,151,95
2026-03-30 00:00:00+00:00,829,620,365,167
2026-03-31 00:00:00+00:00,840,657,213,136
2026-04-01 00:00:00+00:00,879,619,206,141
2026-04-02 00:00:00+00:00,1138,669,230,148
2026-04-03 00:00:00+00:00,1283,789,229,165
2026-04-04 00:00:00+00:00,842,628,207,121
2026-04-05 00:00:00+00:00,817,608,147,92
2026-04-06 00:00:00+00:00,1085,822,171,122
2026-04-07 00:00:00+00:00,1239,907,252,191
2026-04-08 00:00:00+00:00,835,667,224,144
2026-04-09 00:00:00+00:00,848,617,203,129
2026-04-10 00:00:00+00:00,1026,786,222,132
