time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-18 00:00:00+00:00,611,480,140,99
2026-04-19 00:00:00+00:00,748,577,152,108
2026-04-20 00:00:00+00:00,855,696,197,109
2026-04-21 00:00:00+00:00,742,587,171,120
2026-04-22 00:00:00+00:00,815,589,147,99
2026-04-23 00:00:00+00:00,816,611,185,108
2026-04-24 00:00:00+00:00,865,572,218,117
2026-04-25 00:00:00+00:00,626,488,243,120
2026-04-26 00:00:00+00:00,694,561,170,108
2026-04-27 00:00:00+00:00,932,642,207,126
2026-04-28 00:00:00+00:00,852,585,141,99
2026-04-29 00:00:00+00:00,975,695,198,141
2026-04-30 00:00:00+00:00,881,564,180,119
2026-05-01 00:00:00+00:00,810,531,190,109
