referrer,views_total,views_unique
Google,624,424
github.com,175,92
search.brave.com,85,29
DuckDuckGo,60,38
Bing,46,22
wicksipedia.com,41,32
youtube.com,31,29
zdharma-continuum.github.io,14,8
wiki.archlinux.org,7,3
gist.github.com,6,6
