time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-10 00:00:00+00:00,250,201,224,91
2024-01-11 00:00:00+00:00,222,180,202,80
2024-01-12 00:00:00+00:00,223,177,190,81
2024-01-13 00:00:00+00:00,194,149,237,69
2024-01-14 00:00:00+00:00,312,162,459,55
2024-01-15 00:00:00+00:00,241,185,199,96
2024-01-16 00:00:00+00:00,242,169,279,88
2024-01-17 00:00:00+00:00,261,192,286,100
2024-01-18 00:00:00+00:00,338,207,422,104
2024-01-19 00:00:00+00:00,284,182,393,98
2024-01-20 00:00:00+00:00,181,141,278,58
2024-01-21 00:00:00+00:00,212,148,74,43
2024-01-22 00:00:00+00:00,369,234,449,98
2024-01-23 00:00:00+00:00,288,219,179,103
