url_path,views_total,views_unique
/zdharma-continuum/zinit,2291,1263
/zdharma-continuum/zinit/blob/main/zinit.zsh,50,17
/zdharma-continuum/zinit/issues,41,23
/zdharma-continuum/zinit/tree/main/scripts,40,15
/zdharma-continuum/zinit/discussions/533,38,26
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,38,18
/zdharma-continuum/zinit/blob/main/README.md,30,10
/zdharma-continuum/zinit/commits/main,28,8
/zdharma-continuum/zinit/blob/main/scripts/install.sh,25,8
/zdharma-continuum/zinit/tree/main/docker,22,3
