url_path,views_total,views_unique
/zdharma-continuum/zinit,2307,1331
/zdharma-continuum/zinit/issues,62,29
/zdharma-continuum/zinit/blob/main/README.md,21,12
/zdharma-continuum/zinit/wiki,18,12
/zdharma-continuum/zinit/discussions/533,16,15
/zdharma-continuum/zinit/issues/647,14,13
/zdharma-continuum/zinit/tree/main/scripts,14,13
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,14,10
/zdharma-continuum/zinit/discussions/487,12,10
/zdharma-continuum/zinit/wiki/Migrating-from-zinit-to-zdharma-continuum,12,9
