referrer,views_total,views_unique
Google,1284,810
github.com,152,105
youtube.com,113,76
DuckDuckGo,83,42
search.brave.com,82,40
Bing,71,32
zdharma-continuum.github.io,29,15
kagi.com,27,13
qiita.com,18,15
chatgpt.com,9,9
