referrer,views_total,views_unique
Google,1263,759
github.com,244,133
youtube.com,100,65
search.brave.com,73,41
Bing,72,50
DuckDuckGo,59,47
kagi.com,19,5
wicksipedia.com,17,15
abhishekamralkar.medium.com,15,13
gist.github.com,13,12
