time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-20 00:00:00+00:00,526,385,258,166
2025-02-21 00:00:00+00:00,544,412,255,145
2025-02-22 00:00:00+00:00,608,329,204,111
2025-02-23 00:00:00+00:00,486,376,276,134
2025-02-24 00:00:00+00:00,569,430,280,164
2025-02-25 00:00:00+00:00,612,415,299,158
2025-02-26 00:00:00+00:00,573,414,288,154
2025-02-27 00:00:00+00:00,653,435,285,151
2025-02-28 00:00:00+00:00,527,411,257,151
2025-03-01 00:00:00+00:00,485,369,238,124
2025-03-02 00:00:00+00:00,481,340,221,116
2025-03-03 00:00:00+00:00,551,398,211,135
2025-03-04 00:00:00+00:00,514,347,246,160
2025-03-05 00:00:00+00:00,546,383,264,139
